"Betweenness unDir","Bridging unDir","Centroid unDir","Closeness unDir","Degree unDir","Eccentricity unDir","EigenVector unDir","name","Radiality unDir","selected","shared name","Stress unDir"
"4481.418980841931","90.06366924759499","-157.0","7.704160246533128E-4","25.0","0.2","0.03170849608715483","IKBKB","6.605166051660516","false","IKBKB","41148.0"
"395.1001137917074","40.866432291459276","-248.0","7.102272727272727E-4","14.0","0.2","0.028776599485353462","PRKCQ","6.402214022140221","false","PRKCQ","5438.0"
"1920.6506593861893","28.05880096601448","-158.0","7.78816199376947E-4","48.0","0.2","0.1535922441921083","MAP4K4","6.630996309963099","false","MAP4K4","26054.0"
"1359.0806673406132","69.08247760652559","-213.0","7.374631268436578E-4","20.0","0.2","0.027442081801774543","CHUK","6.498154981549815","false","CHUK","16230.0"
"570.6835237722248","74.5647894812421","-320.0","6.915629322268327E-4","13.0","0.2","0.021056169077128095","EIF2AK2","6.332103321033211","false","EIF2AK2","6866.0"
"19228.790408855297","34.61683473365462","-237.0","7.230657989877079E-4","46.0","0.2","0.027352532690384287","TGFBR1","6.448339483394834","false","TGFBR1","190712.0"
"198.96541326582556","73.55991105455335","-437.0","5.797101449275362E-4","5.0","0.16666666666666666","0.0024377613689654607","TBK1","5.817343173431734","false","TBK1","2354.0"
"2931.495210641379","39.24375767193611","-235.0","7.347538574577516E-4","25.0","0.2","0.04966566313162395","MAP3K1","6.488929889298893","false","MAP3K1","28358.0"
"4773.059989688236","54.85106151798014","-334.0","6.557377049180328E-4","23.0","0.2","0.01156813635292856","PPP2R1A","6.186346863468635","false","PPP2R1A","40124.0"
"1468.1348609115269","45.43048191625495","-189.0","7.507507507507507E-4","26.0","0.2","0.038835143389710836","PRKDC","6.5424354243542435","false","PRKDC","17750.0"
"995.8279752465929","41.355309126962176","-211.0","7.267441860465116E-4","23.0","0.2","0.026980030172971535","ATM","6.461254612546125","false","ATM","13832.0"
"14217.303477959043","31.56872623991842","-57.0","8.410428931875525E-4","76.0","0.25","0.09882136872285875","CDC2","6.806273062730627","false","CDC2","155466.0"
"2969.8038736255407","61.99391262932913","-187.0","7.598784194528875E-4","26.0","0.2","0.03284551543194378","CSNK2A2","6.571955719557195","false","CSNK2A2","31018.0"
"7732.726494701672","23.73386329594664","-139.0","7.905138339920949E-4","63.0","0.2","0.0950782057436478","MAPK14","6.666051660516605","false","MAPK14","82930.0"
"4648.172595722835","33.202726078603575","-140.0","7.898894154818325E-4","56.0","0.25","0.14264601099708202","PTK2B","6.6642066420664205","false","PTK2B","58042.0"
"18765.82608231875","29.529392408834628","-17.0","8.748906386701663E-4","84.0","0.2","0.13202891378509876","SRC","6.891143911439114","false","SRC","177792.0"
"14823.635509261172","33.25993298995916","-66.0","8.312551953449709E-4","84.0","0.2","0.1897529135880957","FYN","6.780442804428044","false","FYN","147126.0"
"2690.8396482515477","37.54610449703762","-188.0","7.513148009015778E-4","37.0","0.2","0.06903541163187506","RASA1","6.544280442804428","false","RASA1","31802.0"
"2626.3978390838456","32.46632769168571","-196.0","7.564296520423601E-4","39.0","0.2","0.07502993651121251","JAK2","6.560885608856089","false","JAK2","33900.0"
"6079.092008325661","30.75890481953079","-142.0","7.886435331230284E-4","50.0","0.2","0.06363466734171846","PDPK1","6.660516605166052","false","PDPK1","64564.0"
"3458.8616182298906","26.32113787565565","-183.0","7.639419404125286E-4","46.0","0.2","0.14625989823092087","ZAP70","6.584870848708487","false","ZAP70","35594.0"
"2672.2867289193164","41.216422099728426","-212.0","7.380073800738007E-4","33.0","0.2","0.04444332026980972","ERBB2","6.5","false","ERBB2","28434.0"
"923.3502456857336","26.16344938803023","-175.0","7.686395080707148E-4","32.0","0.2","0.0820751422563442","SYK","6.599630996309963","false","SYK","15030.0"
"6393.832752364373","42.931209101389854","-111.0","8.084074373484236E-4","48.0","0.2","0.08970755949474572","LCK","6.717712177121771","false","LCK","69036.0"
"7855.9973422505345","44.265025905462856","-87.0","8.244023083264633E-4","56.0","0.2","0.08694182546818262","EGFR","6.7619926199261995","false","EGFR","90730.0"
"429.5205296071737","13.493804037418794","-267.0","7.092198581560284E-4","26.0","0.2","0.04864180498269207","JAK1","6.398523985239852","false","JAK1","6908.0"
"63.620122740125666","12.185804665999921","-336.0","6.76132521974307E-4","13.0","0.2","0.029133675156498326","MATK","6.271217712177122","false","MATK","1422.0"
"618.3647185530862","19.77305885947314","-314.0","6.765899864682003E-4","24.0","0.2","0.0356714036716687","ERBB3","6.273062730627307","false","ERBB3","7644.0"
"943.659570700581","22.119423048689775","-313.0","6.76132521974307E-4","27.0","0.2","0.034384672245283396","FLT1","6.271217712177122","false","FLT1","11540.0"
"3314.91355237194","36.53806057160156","-148.0","7.849293563579278E-4","31.0","0.2","0.06313119943170464","PRKCD","6.649446494464945","false","PRKCD","35674.0"
"202.09079454780525","11.04463786382867","-351.0","6.596306068601583E-4","19.0","0.2","0.03049430983077954","JAK3","6.202952029520295","false","JAK3","3052.0"
"3200.7169687340006","29.347389899368963","-128.0","7.974481658692185E-4","49.0","0.2","0.09831505994537057","LYN","6.686346863468635","false","LYN","49390.0"
"224.98165785785778","20.471977910057984","-295.0","6.882312456985547E-4","16.0","0.2","0.03683031688327728","FRAP1","6.319188191881919","false","FRAP1","3390.0"
"19992.571220048434","23.94398069165117","17.0","8.880994671403197E-4","101.0","0.2","0.18411482928945666","MAPK1","6.922509225092251","false","MAPK1","206686.0"
"8570.86964187438","21.844998011820415","-77.0","8.312551953449709E-4","70.0","0.2","0.11036764014628082","MAPK3","6.780442804428044","false","MAPK3","103698.0"
"8776.272707523469","28.746905011460107","-60.0","8.431703204047217E-4","73.0","0.2","0.15192343779664041","MAPK8","6.8118081180811805","false","MAPK8","99466.0"
"2349.8439207144347","101.21789391216792","-220.0","7.429420505200594E-4","23.0","0.2","0.04858081974830753","RPS6KB1","6.516605166051661","false","RPS6KB1","30024.0"
"5253.78600887951","29.65665309075542","-194.0","7.575757575757576E-4","53.0","0.2","0.10895258202077232","MAP3K5","6.564575645756458","false","MAP3K5","56432.0"
"802.3150182353877","11.561608093319009","-206.0","7.507507507507507E-4","45.0","0.2","0.150320885771599","MAPK11","6.5424354243542435","false","MAPK11","14022.0"
"3644.7873271076196","18.275071556728882","-195.0","7.57002271006813E-4","49.0","0.2","0.10722283614546485","MAPK9","6.562730627306273","false","MAPK9","43880.0"
"720.3784112178546","12.82003279533651","-197.0","7.558578987150416E-4","43.0","0.2","0.14609734989977108","MAPK13","6.559040590405904","false","MAPK13","12786.0"
"1872.2289173628276","109.5667264980328","-279.0","6.91085003455425E-4","13.0","0.2","0.013296615684206021","TGFBR2","6.330258302583026","false","TGFBR2","14806.0"
"23.85379748134994","2.3763612843722886","-336.0","6.839945280437756E-4","20.0","0.2","0.07458486045212728","MAPKAPK3","6.302583025830258","false","MAPKAPK3","600.0"
"45.37776116307752","3.7846818548159677","-333.0","6.854009595613434E-4","21.0","0.2","0.07538849008118535","MAPKAPK5","6.308118081180812","false","MAPKAPK5","942.0"
"368.6787812397238","63.82744401918193","-230.0","7.27802037845706E-4","15.0","0.2","0.036381521683575016","CDC2L5","6.464944649446495","false","CDC2L5","6666.0"
"604.0371257740226","12.669233770497534","-221.0","7.423904974016332E-4","41.0","0.2","0.14521268995230016","RPS6KA5","6.514760147601476","false","RPS6KA5","11208.0"
"956.5257131327526","26.856372006603745","-271.0","7.158196134574087E-4","27.0","0.2","0.07848197797367552","TAOK2","6.422509225092251","false","TAOK2","10964.0"
"890.6859995313961","13.450679977101172","-219.0","7.434944237918215E-4","44.0","0.2","0.148173164933186","MAP4K5","6.518450184501845","false","MAP4K5","13670.0"
"3143.3403266098353","27.906490257181936","-127.0","7.980845969672786E-4","57.0","0.2","0.17485670438740988","MAP4K1","6.6881918819188195","false","MAP4K1","40258.0"
"43.59922749204727","78.75989482434346","-469.0","5.787037037037037E-4","3.0","0.2","0.005200156493952626","MAST3","5.8118081180811805","false","MAST3","364.0"
"2559.15634779559","34.600643999182076","-177.0","7.674597083653108E-4","47.0","0.2","0.15172820042426663","TNIK","6.595940959409594","false","TNIK","29476.0"
"2496.2795257336256","34.66945578208337","-266.0","7.183908045977011E-4","27.0","0.2","0.08512571132159068","STK39","6.431734317343174","false","STK39","28960.0"
"2815.4496244756147","37.82895699380946","-205.0","7.513148009015778E-4","45.0","0.2","0.14977134058551242","MINK1","6.544280442804428","false","MINK1","28192.0"
"506.34072023243584","11.575919663178478","-222.0","7.41839762611276E-4","40.0","0.2","0.14441640048747018","PINK1","6.512915129151292","false","PINK1","9510.0"
"869.2285968508958","19.462492823565782","-205.0","7.513148009015778E-4","35.0","0.2","0.10159025736332317","MAP3K4","6.544280442804428","false","MAP3K4","13978.0"
"764.5198741172371","16.960113217824645","-258.0","7.137758743754461E-4","29.0","0.2","0.05782688921387046","HCK","6.415129151291513","false","HCK","11018.0"
"6864.860778837316","32.97239671773764","-121.0","7.911392405063291E-4","59.0","0.2","0.08946672361439413","IGF1R","6.667896678966789","false","IGF1R","66750.0"
"7917.976849332475","21.43539418040499","-132.0","7.911392405063291E-4","58.0","0.2","0.09397636819306748","INSR","6.667896678966789","false","INSR","80128.0"
"3011.830861593193","36.07181830896764","-178.0","7.668711656441718E-4","40.0","0.2","0.0725164009300632","PTK2","6.594095940959409","false","PTK2","34586.0"
"155.7004496615904","18.2839666192823","-418.0","6.142506142506142E-4","9.0","0.2","0.011184716227490347","FGFR3","5.996309963099631","false","FGFR3","1676.0"
"13.498802657885673","9.528566582036946","-511.0","5.238344683080147E-4","3.0","0.16666666666666666","0.0013767234965242228","DUSP8","5.477859778597786","false","DUSP8","100.0"
"1573.4927009750304","38.7249095307481","-296.0","6.752194463200541E-4","18.0","0.2","0.013370226980575394","PPP2R1B","6.267527675276753","false","PPP2R1B","12876.0"
"192.2831751957824","10.829921789915455","-407.0","6.523157208088715E-4","15.0","0.2","0.021439621956386132","MAP2K2","6.171586715867159","false","MAP2K2","2272.0"
"138.81299388782102","30.188837883695832","-276.0","7.132667617689016E-4","12.0","0.2","0.026808200456049862","BRAF","6.413284132841328","false","BRAF","2856.0"
"4.599091843519095","3.641958546940247","-449.0","6.349206349206349E-4","6.0","0.2","0.01422104907466178","KSR2","6.094095940959409","false","KSR2","104.0"
"321.2489065579022","26.30108006906802","-461.0","6.234413965087282E-4","9.0","0.16666666666666666","0.00866767508526464","ARAF","6.040590405904059","false","ARAF","2846.0"
"80.57884579751355","27.010937041983414","-532.0","5.621135469364812E-4","4.0","0.16666666666666666","0.0016073046803607028","GRK1","5.717712177121771","false","GRK1","1106.0"
"11301.36701605446","40.841914425735396","-117.0","8.019246190858059E-4","51.0","0.2","0.048232216780444884","PRKCB1","6.699261992619927","false","PRKCB1","89348.0"
"1103.8109235982574","16.28048441169245","-252.0","7.092198581560284E-4","41.0","0.2","0.12698244517099655","TEC","6.398523985239852","false","TEC","10818.0"
"2164.7954598509673","41.92074066940111","-211.0","7.385524372230429E-4","29.0","0.2","0.05462929660490492","KIT","6.501845018450185","false","KIT","21652.0"
"499.2508941379068","44.03580709561443","-346.0","6.71591672263264E-4","12.0","0.2","0.022143734981661615","BMX","6.252767527675276","false","BMX","4058.0"
"2554.7964905682793","32.38824962294697","-200.0","7.434944237918215E-4","33.0","0.2","0.06523631650331217","BTK","6.518450184501845","false","BTK","27142.0"
"2224.6785376508033","21.041203432781522","-214.0","7.342143906020558E-4","48.0","0.2","0.13596354157514007","MAP3K12","6.487084870848708","false","MAP3K12","20338.0"
"957.5409490011386","22.969307083778194","-204.0","7.518796992481203E-4","38.0","0.2","0.13210765758534698","MKNK1","6.546125461254612","false","MKNK1","13378.0"
"664.998477874983","18.970795085407996","-208.0","7.496251874062968E-4","37.0","0.2","0.13531051457593296","RPS6KA4","6.538745387453875","false","RPS6KA4","12272.0"
"57.40196334198514","2.3068493993754404","-296.0","6.816632583503749E-4","29.0","0.2","0.10988997708057723","STK17B","6.293357933579336","false","STK17B","520.0"
"57.40196334198514","2.3068493993754404","-296.0","6.816632583503749E-4","29.0","0.2","0.10988997708057723","STK17A","6.293357933579336","false","STK17A","520.0"
"1465.2347297583099","39.94072837215941","-235.0","7.194244604316547E-4","34.0","0.2","0.11690104151975327","OXSR1","6.435424354243542","false","OXSR1","15074.0"
"250.63832342622555","9.034838702603176","-291.0","6.849315068493151E-4","30.0","0.2","0.11060694959167931","STK38","6.306273062730627","false","STK38","2304.0"
"447.9081257073824","21.140859830323727","-283.0","6.882312456985547E-4","28.0","0.2","0.10656003965629685","ICK","6.319188191881919","false","ICK","4606.0"
"985.9143060973281","32.501243531310415","-247.0","7.283321194464676E-4","33.0","0.2","0.12035579771415614","DAPK2","6.466789667896679","false","DAPK2","12984.0"
"328.9091614251984","11.555336203552823","-253.0","7.08215297450425E-4","31.0","0.2","0.11296249194943886","WNK1","6.394833948339484","false","WNK1","4164.0"
"705.7133937546834","26.950272132944683","-274.0","6.954102920723226E-4","30.0","0.2","0.1076706673188894","SNF1LK","6.3468634686346865","false","SNF1LK","5038.0"
"5.741453100854454","2.6309992180821866","-424.0","6.381620931716656E-4","7.0","0.16666666666666666","0.020000357009209553","TXK","6.108856088560886","false","TXK","118.0"
"1.479905746163305","5.969789281133331","-474.0","6.184291898577613E-4","3.0","0.16666666666666666","0.010370044884152796","TYRO3","6.016605166051661","false","TYRO3","44.0"
"100.33525805670047","5.767950628996222","-347.0","6.622516556291391E-4","17.0","0.16666666666666666","0.03011425602845995","YES1","6.214022140221402","false","YES1","1370.0"
"40.31959010932234","6.589437903280148","-454.0","5.941770647653001E-4","8.0","0.16666666666666666","0.007144849339830332","MAPK7","5.894833948339484","false","MAPK7","458.0"
"8163.095028974239","38.74898562735694","-110.0","8.090614886731392E-4","49.0","0.2","0.07978937724565778","RAF1","6.719557195571956","false","RAF1","81488.0"
"150.64845153174593","36.91546847014752","-372.0","6.369426751592356E-4","8.0","0.2","0.008168039474958455","MAP2K5","6.1033210332103325","false","MAP2K5","1440.0"
"3308.253273232867","40.04257489683623","-174.0","7.692307692307692E-4","36.0","0.2","0.0633430451535983","MAP2K1","6.601476014760148","false","MAP2K1","36414.0"
"266.7416810365584","21.613454668578843","-344.0","6.802721088435374E-4","15.0","0.2","0.028073918439791037","MAPK12","6.287822878228782","false","MAPK12","3498.0"
"692.0086562097787","150.33292326295506","-331.0","6.784260515603799E-4","11.0","0.2","0.02531689933027736","ITK","6.280442804428044","false","ITK","8460.0"
"175.83348056658505","30.73400293460539","-275.0","7.137758743754461E-4","15.0","0.2","0.0414602805469069","RET","6.415129151291513","false","RET","3716.0"
"25.001196870335413","38.61759352696234","-470.0","5.640157924421884E-4","3.0","0.16666666666666666","0.002239978474438948","TENC1","5.728782287822878","false","TENC1","262.0"
"159.6101011453249","39.15137792591784","-458.0","6.246096189881324E-4","7.0","0.16666666666666666","0.013659400991384728","AXL","6.046125461254612","false","AXL","1402.0"
"930.1917837233666","20.172765558266942","-298.0","6.743088334457181E-4","26.0","0.2","0.024226862554142817","PLK1","6.263837638376383","false","PLK1","7944.0"
"2625.699853851758","38.096575646260895","-193.0","7.434944237918215E-4","30.0","0.2","0.03730737566836632","CSNK2A1","6.518450184501845","false","CSNK2A1","26442.0"
"3472.7610676938334","80.9302728428716","-249.0","7.272727272727272E-4","18.0","0.2","0.027200508487769","PTEN","6.46309963099631","false","PTEN","26358.0"
"2232.3628976314635","40.14531846689401","-282.0","6.968641114982578E-4","23.0","0.2","0.038497022660754804","PTPRC","6.35239852398524","false","PTPRC","22162.0"
"1397.7498188915083","291.9080281484447","-338.0","6.544502617801048E-4","9.0","0.2","0.011848957171400115","CTDP1","6.180811808118081","false","CTDP1","16034.0"
"857.2667513864925","46.524630524090824","-295.0","6.882312456985547E-4","16.0","0.2","0.02014913650316953","CDC25B","6.319188191881919","false","CDC25B","9674.0"
"818.5841279006721","34.702099522425215","-348.0","6.43915003219575E-4","15.0","0.2","0.009380566668257196","PPP1R2","6.134686346863469","false","PPP1R2","7580.0"
"3941.899863385237","90.40082680356429","-154.0","7.8125E-4","27.0","0.2","0.048972716223833035","PTPN1","6.638376383763838","false","PTPN1","35700.0"
"480.7124914048582","65.2224558390894","-265.0","7.047216349541931E-4","14.0","0.2","0.023095396726340537","PPP1R1B","6.381918819188192","false","PPP1R1B","6798.0"
"10447.525244463852","30.013392820706713","-80.0","8.291873963515755E-4","66.0","0.2","0.0824241134660806","GSK3B","6.7749077490774905","false","GSK3B","115664.0"
"5.825606744047147","14.077526980047725","-480.0","6.053268765133172E-4","3.0","0.16666666666666666","0.004624769758023394","PHKG2","5.952029520295203","false","PHKG2","52.0"
"282.7004670533573","11.076813486260646","-314.0","6.653359946773121E-4","24.0","0.2","0.024561874285447174","CDC7","6.226937269372693","false","CDC7","3590.0"
"1658.2084980922132","58.78005926042289","-253.0","7.087172218284905E-4","22.0","0.2","0.029877964143699903","CAMKK2","6.3966789667896675","false","CAMKK2","15662.0"
"9997.418656574939","57.92920831582187","-67.0","8.326394671107411E-4","52.0","0.25","0.10068753938120385","BCR","6.784132841328414","false","BCR","108036.0"
"16182.255340296533","44.60748071820057","-46.0","8.532423208191126E-4","73.0","0.2","0.10771868280911817","AKT1","6.837638376383764","false","AKT1","150992.0"
"2753.2095197519675","25.17605045059178","-225.0","7.246376811594203E-4","45.0","0.2","0.12541382846130397","SRPK1","6.453874538745388","false","SRPK1","24436.0"
"28.693377777220523","43.5403753264138","-466.0","5.668934240362812E-4","3.0","0.2","0.002445864510974126","ANP32A","5.745387453874539","false","ANP32A","202.0"
"297.53319432842943","55.08126278434493","-310.0","6.743088334457181E-4","12.0","0.2","0.01443996781182022","PPP1R8","6.263837638376383","false","PPP1R8","4858.0"
"77.04856443933544","8.743314466067352","-347.0","6.711409395973154E-4","14.0","0.2","0.026716024277632394","NTRK1","6.250922509225092","false","NTRK1","1448.0"
"27.41207347241804","9.1176939687316","-397.0","6.230529595015577E-4","7.0","0.16666666666666666","0.007048389346508678","PPP1R9A","6.038745387453875","false","PPP1R9A","420.0"
"6726.407007684063","43.310709964565895","-209.0","7.49063670411985E-4","32.0","0.2","0.032171560779885644","PPP1CA","6.53690036900369","false","PPP1CA","66038.0"
"258.0309514072898","38.2997457896479","-352.0","6.765899864682003E-4","11.0","0.16666666666666666","0.01407429329049547","PPP1R9B","6.273062730627307","false","PPP1R9B","3588.0"
"0.0","0.0","-541.0","3.832886163280951E-4","1.0","0.125","2.145477380829448E-5","ACP2","4.186346863468635","true","ACP2","0.0"
"2162.0","346.9876543209877","-537.0","4.8355899419729207E-4","3.0","0.14285714285714285","7.280441847406749E-4","ACPT","5.18450184501845","false","ACPT","20350.0"
"4744.691750378583","40.16015835809738","-105.0","8.032128514056225E-4","47.0","0.2","0.093010242100682","ABL1","6.702952029520295","false","ABL1","55850.0"
"1341.076228819974","22.4379678947807","-242.0","7.220216606498195E-4","30.0","0.2","0.06087506960256153","PTPN6","6.444649446494465","false","PTPN6","18194.0"
"554.2985843126614","17.75354059067324","-351.0","6.596306068601583E-4","24.0","0.16666666666666666","0.02489806291738307","PDGFRA","6.202952029520295","false","PDGFRA","5952.0"
"3731.8490485295433","37.24679923494042","-278.0","7.037297677691766E-4","27.0","0.2","0.023157156986182228","PRKACB","6.378228782287823","false","PRKACB","35358.0"
"1668.3946289455832","48.35750078876505","-278.0","6.954102920723226E-4","18.0","0.2","0.019031461475983436","PRKG1","6.3468634686346865","false","PRKG1","15054.0"
"14.18787180758283","52.74977979742334","-515.0","5.470459518599562E-4","2.0","0.16666666666666666","0.001811554986844114","PTPRU","5.627306273062731","false","PTPRU","140.0"
"42.2145118766823","5.757293605135739","-475.0","6.180469715698393E-4","12.0","0.16666666666666666","0.017831333693062695","INPP5D","6.014760147601476","false","INPP5D","568.0"
"661.1270256845893","595.0143231161303","-535.0","5.235602094240838E-4","2.0","0.16666666666666666","8.03045585811247E-4","MAST2","5.476014760147602","false","MAST2","5066.0"
"11.655883310456478","8.32563093604034","-534.0","4.2140750105351877E-4","2.0","0.14285714285714285","4.996145685087467E-5","STK36","4.621771217712177","false","STK36","54.0"
"3107.5359943005515","46.05832885080322","-224.0","7.31528895391368E-4","24.0","0.2","0.03130728412781238","CDK5","6.477859778597786","false","CDK5","26874.0"
"8663.024269530339","99.79276496731687","-95.0","8.19000819000819E-4","44.0","0.2","0.08645717709910528","PAK1","6.747232472324724","false","PAK1","95698.0"
"1569.1771577013476","35.5827700656685","-194.0","7.479431563201197E-4","29.0","0.2","0.06001379589378761","MAPK10","6.533210332103321","false","MAPK10","20066.0"
"443.0398916139124","23.22897698640957","-368.0","6.422607578676942E-4","16.0","0.2","0.015630848599855994","CDKN3","6.127306273062731","false","CDKN3","5020.0"
"0.0","0.0","-506.0","5.402485143165856E-4","2.0","0.16666666666666666","0.0011990324953783523","LMTK2","5.584870848708487","false","LMTK2","0.0"
"863.5806270200359","79.4308893488838","-235.0","7.117437722419929E-4","15.0","0.2","0.022237023007832694","CDK6","6.407749077490775","false","CDK6","12220.0"
